,index,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator,param_reg__estimator__alpha,param_reg__estimator__l1_ratio,param_reg__estimator__penalty,param_reg__estimator__C,param_reg__estimator__kernel,param_reg__estimator__algorithm,param_reg__estimator__n_neighbors,param_reg__estimator__p,param_reg__estimator__weights,param_reg__estimator__criterion,param_reg__estimator__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
134,134,0.1309650421142578,0.020940671348473335,0.042943143844604494,0.009032567166109616,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,6,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 6}",-0.22094516016963045,-0.20508370093058248,-0.18948623675302623,-0.1920564298636577,-0.1923684525707204,0.19998799605752343,0.01180189026808548,44,DecisionTreeRegressor()
135,135,0.1877582550048828,0.009351720186531824,0.04373040199279785,0.01171284353795594,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,11,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 11}",-0.2122673083753433,-0.21622240451728758,-0.2085150241567723,-0.21849815744209078,-0.20690955253483237,0.21248248940526526,0.004404995702832977,47,DecisionTreeRegressor()
136,136,0.2186445713043213,0.005314334747853535,0.03588399887084961,0.007695469448744513,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,16,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 16}",-0.2262738448144871,-0.22614561600947977,-0.21440856507239175,-0.2213704338091905,-0.2085276634934783,0.21934522463980546,0.006924490007568383,57,DecisionTreeRegressor()
137,137,0.213828706741333,0.003763197679176283,0.04132623672485351,0.011310928312144076,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,21,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 21}",-0.23477236315868108,-0.21388301305400792,-0.20918649822132496,-0.23520705531705713,-0.20277380474582532,0.2191645468993793,0.013394614501665255,56,DecisionTreeRegressor()
138,138,0.2260460376739502,0.004012679181088417,0.03287491798400879,0.004198211398393976,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,26,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 26}",-0.22694049562616794,-0.21146668856168344,-0.21713295972580784,-0.23310312172919645,-0.20028266664321295,0.21778518645721373,0.011533827137427198,52,DecisionTreeRegressor()
139,139,0.20500707626342773,0.006020524717786234,0.050396966934204104,0.007475168708648423,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,31,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 31}",-0.21781487156333385,-0.21842524323047446,-0.211853238098816,-0.24159493785463232,-0.21442328828406396,0.2208223158062641,0.01065536871933025,59,DecisionTreeRegressor()
140,140,0.21370797157287597,0.007020230253434636,0.049543571472167966,0.00999798985139051,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,36,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 36}",-0.2380655627404326,-0.22488849389686083,-0.21745032020630536,-0.23457467028592172,-0.20697398307850678,0.22439060604160543,0.011335553100559077,62,DecisionTreeRegressor()
141,141,0.21899237632751464,0.011213659140148331,0.0442540168762207,0.012663767387138262,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,41,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 41}",-0.2316978485279238,-0.21206219529896786,-0.22293586614897778,-0.24219058662331527,-0.21564931603571977,0.2249071625269809,0.010949128540770419,64,DecisionTreeRegressor()
142,142,0.21828536987304686,0.012732475178900114,0.040208959579467775,0.011155461235404089,DecisionTreeRegressor(),,,,,,,,,,friedman_mse,46,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'friedman_mse', 'reg__estimator__max_depth': 46}",-0.22140259624429698,-0.20812366197628987,-0.2143273336609779,-0.23202743523015495,-0.20846623160855188,0.2168694517440543,0.008987537750473496,50,DecisionTreeRegressor()
143,143,0.7063060283660889,0.017049978448467833,0.0238800048828125,0.0031897363104202475,DecisionTreeRegressor(),,,,,,,,,,mae,1,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 1}",-0.3348263287232367,-0.30684451314543737,-0.29410423486460235,-0.30065960747102455,-0.33774691710903,0.31483632026266617,0.01799535172003366,93,DecisionTreeRegressor()
144,144,1.4371448040008545,0.032475835461966265,0.022341156005859376,0.001766387427172955,DecisionTreeRegressor(),,,,,,,,,,mae,6,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 6}",-0.20929066077486208,-0.22231079613603177,-0.22395381194457167,-0.19117390837013715,-0.20489726603748185,0.21032528865261693,0.012055689842015238,46,DecisionTreeRegressor()
145,145,1.6714625358581543,0.04083018601233402,0.023636436462402342,0.003026997166254098,DecisionTreeRegressor(),,,,,,,,,,mae,11,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 11}",-0.21449771221616118,-0.24301156372652777,-0.22378916122939624,-0.20377696192987246,-0.2360548755710548,0.22422605493460251,0.014183182090730273,61,DecisionTreeRegressor()
146,146,1.708517074584961,0.03550233508953835,0.022353267669677733,0.0014706755586645272,DecisionTreeRegressor(),,,,,,,,,,mae,16,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 16}",-0.23120074705318866,-0.2565755087499148,-0.22956397965243205,-0.20989855607310806,-0.2386428796169558,0.23317633422911985,0.015074557989472269,69,DecisionTreeRegressor()
147,147,1.7157185554504395,0.0434018271709314,0.022173166275024414,0.0016393113293560794,DecisionTreeRegressor(),,,,,,,,,,mae,21,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 21}",-0.22810688544221375,-0.2619013026466777,-0.21471785233526064,-0.21773148514580568,-0.23109572297652634,0.23071064970929683,0.01675716551838636,66,DecisionTreeRegressor()
148,148,1.7218064785003662,0.032385760974248445,0.021385002136230468,0.0006546943863133786,DecisionTreeRegressor(),,,,,,,,,,mae,26,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 26}",-0.23818427108054965,-0.2450250992416407,-0.2044389293656814,-0.20625384753492756,-0.2282918542880662,0.2244388003021731,0.016481911543178553,63,DecisionTreeRegressor()
149,149,1.7162606239318847,0.032863816254529464,0.023785972595214845,0.0019995261434859603,DecisionTreeRegressor(),,,,,,,,,,mae,31,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 31}",-0.23204052552347396,-0.25468984075807666,-0.2234156495217004,-0.2125758071966016,-0.23686618545362856,0.23191760169069625,0.014067456547685028,68,DecisionTreeRegressor()
150,150,1.7156196594238282,0.027616749270665077,0.020859432220458985,0.0008181850143151684,DecisionTreeRegressor(),,,,,,,,,,mae,36,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 36}",-0.23929781234268233,-0.2574175692206636,-0.22629322139208333,-0.23096695517441776,-0.2355986810457028,0.23791484783511,0.010686147804273021,70,DecisionTreeRegressor()
151,151,1.7191394329071046,0.030849459005460475,0.021268224716186522,0.0009468457558677167,DecisionTreeRegressor(),,,,,,,,,,mae,41,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 41}",-0.2361447797410257,-0.2474127366219345,-0.22407039019775996,-0.227678358091573,-0.22254157062760888,0.2315695670559804,0.009217618708486659,67,DecisionTreeRegressor()
152,152,1.5652950763702393,0.2439438197242703,0.017980575561523438,0.00444139932844291,DecisionTreeRegressor(),,,,,,,,,,mae,46,"{'reg__estimator': DecisionTreeRegressor(), 'reg__estimator__criterion': 'mae', 'reg__estimator__max_depth': 46}",-0.224444252917857,-0.24849674896640658,-0.23411745306858728,-0.21618942104283145,-0.2174246965390815,0.2281345145069528,0.012011824469093354,65,DecisionTreeRegressor()
